movie_id,character,actor
5174,Zoe (uncredited),Sarah Shahi
11199,Doug Madsen,Tim Allen
11199,Woody Stevens,John Travolta
11199,Bobby Davis,Martin Lawrence
11199,Dudley Frank,William H. Macy
11199,Jack,Ray Liotta
11199,Maggie,Marisa Tomei
11199,Highway Patrolman,John C. McGinley
11199,Murdock,M.C. Gainey
11199,Kelly Madsen,Jill Hennessy
11199,Billy Madsen,Dominic Janes
155,Bruce Wayne / Batman,Christian Bale
155,Alfred Pennyworth,Michael Caine
155,The Joker,Heath Ledger
155,Harvey Dent / Two-Face,Aaron Eckhart
155,Lt. James Gordon,Gary Oldman
155,Rachel Dawes,Maggie Gyllenhaal
155,Lucius Fox,Morgan Freeman
155,Lau,Chin Han
155,Salvatore Maroni,Eric Roberts
155,Ramirez,Monique Gabriela Curnen
217,Indiana Jones,Harrison Ford
217,Irina Spalko,Cate Blanchett
217,Mutt Williams,Shia LaBeouf
217,'Mac' George Michale,Ray Winstone
217,Marion Ravenwood,Karen Allen
217,Professor Oxley,John Hurt
217,Dean Charles Stanforth,Jim Broadbent
217,Russian Soldier,Andrew Divoff
217,Dovchenko,Igor Jijikine
217,Russian Soldier,Pavel Lychnikoff
9502,Po (voice),Jack Black
9502,Shifu (voice),Dustin Hoffman
9502,Master Tigress (voice),Angelina Jolie
9502,Master Monkey (voice),Jackie Chan
9502,Master Viper (voice),Lucy Liu
9502,Crane (voice),David Cross
9502,Oogway (voice),Randall Duk Kim
9502,Mr. Ping (voice),James Hong
9502,Zeng (voice),Dan Fogler
9502,Tai Lung (voice),Ian McShane
8960,John Hancock,Will Smith
8960,Mary Embrey,Charlize Theron
8960,Ray Embrey,Jason Bateman
8960,Aaron Embrey,Jae Head
8960,Red,Eddie Marsan
8960,Man Mountain,David Mattey
8960,Mike,Thomas Lennon
8960,Jeremy,Johnny Galecki
8960,Hottie,Hayley Marie Norman
8960,Jr exec,Trieu Tran
11631,Donna Sheridan,Meryl Streep
11631,Sam Carmichael,Pierce Brosnan
11631,Sophie Sheridan,Amanda Seyfried
11631,Harry Bright,Colin Firth
11631,Bill Anderson,Stellan Skarsgård
11631,Rosie Mulligan,Julie Walters
11631,Tanya Chesham-Leigh,Christine Baranski
11631,Sky,Dominic Cooper
11631,Ali,Ashley Lilley
11631,Lisa,Rachel McDowall
10527,Alex (voice),Ben Stiller
10527,Gloria (voice),Jada Pinkett Smith
10527,Melman (voice),David Schwimmer
10527,Marty / Additional Zebras (voice),Chris Rock
10527,Maurice (voice),Cedric the Entertainer
10527,Mort (voice),Andy Richter
10527,Zuba (voice),Bernie Mac
10527,Makunga (voice),Alec Baldwin
10527,Julien (voice),Sacha Baron Cohen
10527,Mom (voice),Sherri Shepherd
10764,James Bond,Daniel Craig
10764,Camille Montes,Olga Kurylenko
10764,Dominic Greene,Mathieu Amalric
10764,M,Judi Dench
10764,René Mathis,Giancarlo Giannini
10764,Strawberry Fields,Gemma Arterton
10764,Felix Leiter,Jeffrey Wright
10764,Gregg Beam,David Harbour
10764,Mr. White,Jesper Christensen
10764,Elvis,Anatole Taubman
1726,Tony Stark / Iron Man,Robert Downey Jr.
1726,"Lt. Col. James ""Rhodey"" Rhodes / War Machine",Terrence Howard
1726,Obadiah Stane / Iron Monger,Jeff Bridges
1726,"Virginia ""Pepper"" Potts",Gwyneth Paltrow
1726,Christine Everhart,Leslie Bibb
1726,Yinsen,Shaun Toub
1726,Raza,Faran Tahir
1726,Agent Phil Coulson,Clark Gregg
1726,Abu Bakaar,Sayed Badreya
1726,General Gabriel,Bill Smitrovich
10681,WALL·E / M-O (voice),Ben Burtt
10681,EVE (voice),Elissa Knight
10681,Captain (voice),Jeff Garlin
10681,"Shelby Forthright, BnL CEO",Fred Willard
10681,John (voice),John Ratzenberger
10681,Ship's Computer (voice),Sigourney Weaver
10681,Mary (voice),Kathy Najimy
10681,(voice),Teresa Ganzel
10681,Axiom Passenger (voice),Laraine Newman
10681,AUTO (voice),MacInTalk
2454,Prince Caspian,Ben Barnes
2454,Peter Pevensie,William Moseley
2454,Susan Pevensie,Anna Popplewell
2454,Edmund Pevensie,Skandar Keynes
2454,Lucy Pevensie,Georgie Henley
2454,King Miraz,Sergio Castellitto
2454,Queen Prunaprismia,Alicia Borrachero
2454,Trumpkin,Peter Dinklage
2454,Nikabrik,Warwick Davis
2454,Doktor Cornelius,Vincent Grass
4564,Carrie Bradshaw,Sarah Jessica Parker
4564,Samantha Jones,Kim Cattrall
4564,Miranda Hobbes,Cynthia Nixon
4564,Charlotte York Goldenblatt,Kristin Davis
4564,Mr. Big,Chris Noth
4564,Stanford,Willie Garson
4564,Steve Brady,David Eigenberg
4564,Harry Goldenblatt,Evan Handler
4564,"Louise, Carrie's assistant",Jennifer Hudson
4564,Smith Jerrod,Jason Lewis
1735,Richard O'Connell,Brendan Fraser
1735,Emperor Han,Jet Li
1735,Jonathan Carnahan,John Hannah
1735,Evelyn O’Connell,Maria Bello
1735,Alex O'Connell,Luke Ford
1735,Zi Juan,Michelle Yeoh
1735,Lin,Isabella Leong
1735,General Yang,Anthony Wong
1735,Ming Guo,Russell Wong
1735,Maguire,Liam Cunningham
8966,Isabella 'Bella' Swan,Kristen Stewart
8966,Edward Cullen,Robert Pattinson
8966,Charlie Swan,Billy Burke
8966,Jacob Black,Taylor Lautner
8966,Carlisle Cullen,Peter Facinelli
8966,Alice Cullen,Ashley Greene
8966,Jasper Hale,Jackson Rathbone
8966,Esme Cullen,Elizabeth Reaser
8966,Emmett Cullen,Kellan Lutz
8966,Rosalie Hale,Nikki Reed
12405,Jamal Malik,Dev Patel
12405,Latika,Freida Pinto
12405,Prem Kumar,Anil Kapoor
12405,Adele,Mia Drake Inderbitzin
12405,Sergeant Srinivas,Saurabh Shukla
12405,Director,Rajendranath Zutshi
12405,Police Inspector,Irrfan Khan
12405,Vision Mixer,Jeneva Talwar
12405,Youngest Jamal,Ayush Mahesh Khedekar
12405,Javed,Mahesh Manjrekar
4922,Daisy,Cate Blanchett
4922,Benjamin Button,Brad Pitt
4922,Elizabeth Abbott,Tilda Swinton
4922,Caroline,Julia Ormond
4922,Daisy Age 7,Elle Fanning
4922,Daisy Age 10,Madisen Beaty
4922,Thomas Button,Jason Flemyng
4922,Monsieur Gateau,Elias Koteas
4922,Queenie,Taraji P. Henson
4922,Pleasant Curtis,Josh Stewart
13053,Bolt (voice),John Travolta
13053,Penny (voice),Miley Cyrus
13053,Mittens (voice),Susie Essman
13053,Rhino (voice),Mark Walton
13053,Dr. Calico (voice),Malcolm McDowell
13053,The Director (voice),James Lipton
13053,The Agent (voice),Greg Germann
13053,Veteran Cat (voice),Diedrich Bader
13053,Blake (voice),Nick Swardson
13053,Tom (voice),J.P. Manoux
12222,Horton (voice),Jim Carrey
12222,The Mayor of Whoville (voice),Steve Carell
12222,Kangaroo (voice),Carol Burnett
12222,Vlad (voice),Will Arnett
12222,Morton (voice),Seth Rogen
12222,Councilman / Yummo Wickersham (voice),Dan Fogler
12222,Dr. Mary Lou Larue (voice),Isla Fisher
12222,Tommy (voice),Jonah Hill
12222,Sally O'Malley (voice),Amy Poehler
12222,Mrs. Quilligan (voice),Jaime Pressly
13223,Walt Kowalski,Clint Eastwood
13223,Father Janovich,Christopher Carley
13223,Tao Vang Lor,Bee Vang
13223,Sue Lor,Ahney Her
13223,Mitch Kowalski,Brian Haley
13223,Karen Kowalski,Geraldine Hughes
13223,Ashley Kowalski,Dreama Walker
13223,Steve Kowalski,Brian Howe
13223,Barber Martin,John Carroll Lynch
13223,Tim Kennedy,William Hill
7840,D'Leh,Steven Strait
7840,Evolet,Camilla Belle
7840,Tic-Tic,Cliff Curtis
7840,Baku,Nathanael Baring
7840,Ka’Ren,Mo Zinal
7840,Warlord,Affif Ben Badra
7840,Old Mother,Mona Hammond
7840,One-Eye,Marco Khan
7840,Moha,Reece Ritchie
7840,Lu’Kibu,Joel Fry
8909,Fox,Angelina Jolie
8909,Wesley Gibson,James McAvoy
8909,Sloan,Morgan Freeman
8909,Cross,Thomas Kretschmann
8909,Pekwarsky,Terence Stamp
8909,The Gunsmith,Common
8909,The Repairman,Marc Warren
8909,Cathy,Kristen Hager
8909,Mr. X (as David Patrick O'Hara),David O'Hara
8909,The Exterminator,Konstantin Khabenskiy
19995,Jake Sully,Sam Worthington
19995,Neytiri,Zoe Saldana
19995,Dr. Grace Augustine,Sigourney Weaver
19995,Col. Quaritch,Stephen Lang
19995,Trudy Chacon,Michelle Rodriguez
19995,Selfridge,Giovanni Ribisi
19995,Norm Spellman,Joel David Moore
19995,Moat,CCH Pounder
19995,Eytukan,Wes Studi
19995,Tsu'Tey,Laz Alonso
767,Harry Potter,Daniel Radcliffe
767,Ron Weasley,Rupert Grint
767,Hermione Granger,Emma Watson
767,Draco Malfoy,Tom Felton
767,Albus Dumbledore,Michael Gambon
767,Horace Slughorn,Jim Broadbent
767,Bellatrix Lestrange,Helena Bonham Carter
767,Rubeus Hagrid,Robbie Coltrane
767,Minerva McGonagall,Maggie Smith
767,Severus Snape,Alan Rickman
8355,Manny (voice),Ray Romano
8355,Sid (voice),John Leguizamo
8355,Diego (voice),Denis Leary
8355,Ellie (voice),Queen Latifah
8355,Buck (voice),Simon Pegg
8355,??/??,Ethan Juan
8373,Sam Witwicky,Shia LaBeouf
8373,Mikaela Banes,Megan Fox
8373,Captain Lennox,Josh Duhamel
8373,College Professor,Rainn Wilson
8373,USAF Tech Sergeant Epps,Tyrese Gibson
8373,Agent Simmons,John Turturro
8373,Ron Witwicky,Kevin Dunn
8373,Judy Witwicky,Julie White
8373,Leo Spitz,Ramón Rodríguez
8373,Alice,Isabel Lucas
14161,Jackson Curtis,John Cusack
14161,Kate Curtis,Amanda Peet
14161,Adrian Helmsley,Chiwetel Ejiofor
14161,Laura Wilson,Thandie Newton
14161,Carl Anheuser,Oliver Platt
14161,Dr. Gordon Silberman,Tom McCarthy
14161,Charlie Frost,Woody Harrelson
14161,President Wilson,Danny Glover
14161,Noah Curtis,Liam James
14161,Lilly Curtis,Morgan Lily
14160,Carl Fredricksen (voice),Ed Asner
14160,Charles Muntz (voice),Christopher Plummer
14160,Russell (voice),Jordan Nagai
14160,Dug / Alpha (voice),Bob Peterson
14160,Beta (voice),Delroy Lindo
14160,Gamma (voice),Jerome Ranft
14160,Construction Foreman Tom (voice),John Ratzenberger
14160,Newsreel Announcer (voice),David Kaye
14160,Young Ellie (voice),Elie Docter
14160,Young Carl (voice),Jeremy Leary
18239,Isabella 'Bella' Swan,Kristen Stewart
18239,Edward Cullen,Robert Pattinson
18239,Jacob Black,Taylor Lautner
18239,Charlie Swan,Billy Burke
18239,Alice Cullen,Ashley Greene
18239,Jasper Hale,Jackson Rathbone
18239,Carlisle Cullen,Peter Facinelli
18239,Esme Cullen,Elizabeth Reaser
18239,Emmett Cullen,Kellan Lutz
18239,Rosalie Hale,Nikki Reed
10528,Sherlock Holmes,Robert Downey Jr.
10528,Dr. John Watson,Jude Law
10528,Irene Adler,Rachel McAdams
10528,Lord Blackwood,Mark Strong
10528,Inspector Lestrade,Eddie Marsan
10528,Dredger,Robert Maillet
10528,Mrs. Hudson,Geraldine James
10528,Mary,Kelly Reilly
10528,Constable Clark,William Houston
10528,Lord Coward,Hans Matheson
18785,Phil Wenneck,Bradley Cooper
18785,Stu Price,Ed Helms
18785,Alan Garner,Zach Galifianakis
18785,Doug Billings,Justin Bartha
18785,Jade,Heather Graham
18785,Tracy Garner,Sasha Barrese
18785,Sid Garner,Jeffrey Tambor
18785,Mr. Chow,Ken Jeong
18785,Melissa,Rachael Harris
18785,Himself,Mike Tyson
23398,Toby,Zachary Levi
23398,Ian,David Cross
23398,Dave,Jason Lee
23398,Alvin (voice),Justin Long
23398,Simon (voice),Matthew Gray Gubler
23398,Theodore (voice),Jesse McCartney
23398,Eleanor (voice),Amy Poehler
23398,Jeanette (voice),Anna Faris
23398,Brittany (voice),Christina Applegate
23398,Dr. Rubin,Wendie Malick
18360,Larry Daley,Ben Stiller
18360,Amelia Earhart,Amy Adams
18360,Jedediah Smith,Owen Wilson
18360,Kahmunrah / The Thinker / Abe Lincoln,Hank Azaria
18360,Theodore Roosevelt,Robin Williams
18360,Ivan the Terrible,Christopher Guest
18360,Octavius,Steve Coogan
18360,Dr. McPhee,Ricky Gervais
18360,General George Armstrong Custer,Bill Hader
18360,Al Capone,Jon Bernthal
13475,James T. Kirk,Chris Pine
13475,Spock,Zachary Quinto
13475,Spock Prime,Leonard Nimoy
13475,Nero,Eric Bana
13475,Christopher Pike,Bruce Greenwood
13475,Leonard 'Bones' McCoy,Karl Urban
13475,Nyota Uhura,Zoe Saldana
13475,Montgomery Scott,Simon Pegg
13475,Hikaru Sulu,John Cho
13475,Pavel Chekov,Anton Yelchin
15512,B.O.B. (voice),Seth Rogen
15512,Susan Murphy / Ginormica (voice),Reese Witherspoon
15512,Dr. Cockroach Ph.D. (voice),Hugh Laurie
15512,Derek Dietl (voice),Paul Rudd
15512,General W.R. Monger (voice),Kiefer Sutherland
15512,Gallaxhar (voice),Rainn Wilson
15512,The Missing Link (voice),Will Arnett
15512,President Hathaway (voice),Stephen Colbert
15512,Insectosaurus (voice),Jimmy Kimmel
15512,Wendy Murphy (voice),Julie White
2080,Logan / Wolverine / Weapon X,Hugh Jackman
2080,Victor Creed / Sabretooth,Liev Schreiber
2080,Stryker,Danny Huston
2080,Kayla Silverfox / Silver Fox,Lynn Collins
2080,Wade Wilson / Deadpool / Weapon XI,Ryan Reynolds
2080,John Wraith / Kestrel,Will.i.am
2080,Remy LeBeau / The Gambit,Taylor Kitsch
2080,Fred Dukes / Blob,Kevin Durand
2080,Chris Bradley / Bolt,Dominic Monaghan
2080,David North / Agent Zero,Daniel Henney
534,John Connor,Christian Bale
534,Marcus Wright,Sam Worthington
534,Kyle Reese,Anton Yelchin
534,Blair Williams,Moon Bloodgood
534,Kate Connor,Bryce Dallas Howard
534,Serena,Helena Bonham Carter
534,Barnes,Common
534,Prototype T-800,Roland Kickinger
534,General Ashdown,Michael Ironside
534,Virginia,Jane Alexander
13804,Dominic,Vin Diesel
13804,Brian O'Conner,Paul Walker
13804,Letty Ortiz,Michelle Rodriguez
13804,Mia Toretto,Jordana Brewster
13804,Ramon Campos,John Ortiz
13804,Fenix Calderon,Laz Alonso
13804,Gisele Yashar,Gal Gadot
13804,Penning,Jack Conley
13804,Michael Stasiak,Shea Whigham
13804,Tego,Tego Calderón
13448,Robert Langdon,Tom Hanks
13448,Carlo Ventresca,Ewan McGregor
13448,Vittoria Vetra,Ayelet Zurer
13448,Commander Richter,Stellan Skarsgård
13448,Inspector Olivetti,Pierfrancesco Favino
13448,Cardinal Strauss,Armin Mueller-Stahl
13448,Chartrand,Thure Lindhardt
13448,Claudio Vincenzi,David Pasquesi
13448,Father Simeon,Cosimo Fusco
13448,Lieutenant Valenti,Victor Alfieri
17979,"Tiny Tim, Bob Cratchit, Marley",Gary Oldman
17979,"Ebenezer Scrooge, Ghost of Christmas Past, Ghost of Christmas Present, Ghost of Christmas Yet To Come",Jim Carrey
17979,Funerary Undertaker / Topper,Steve Valentine
17979,Undertaker's Apprentice / Tattered Caroler / Beggar Boy / Peter Cratchit / Well-Dressed Caroler,Daryl Sabara
17979,Tattered Caroler,Sage Ryan
17979,Tattered Caroler / Well-Dressed Caroler,Amber Gainey Meade
17979,Tattered Caroler / Beggar Boy / Young Cratchit Boy / Ignorance Boy / Young Boy with Sleigh,Ryan Ochoa
17979,Tattered Caroler / Well-Dressed Caroler,Bobbi Page
17979,Tattered Caroler / Well-Dressed Caroler,Ron Bottitta
17979,Beggar Boy / Young Cratchit Girl / Want Girl,Sammi Hanratty
16869,"Lieutenant Aldo ""The Apache"" Raine",Brad Pitt
16869,Shosanna Dreyfus / Emmanuelle Mimieux,Mélanie Laurent
16869,SS Colonel Hans Landa,Christoph Waltz
16869,"Sergeant Donny ""The Bear Jew"" Donowitz",Eli Roth
16869,Lieutenant Archie Hicox,Michael Fassbender
16869,Bridget von Hammersmark,Diane Kruger
16869,Private First Class Fredrick Zoller,Daniel Brühl
16869,Sergeant Hugo Stiglitz,Til Schweiger
16869,Corporal Wilhelm Wicki,Gedeon Burkhard
16869,Marcel,Jacky Ido
18240,Margaret Tate,Sandra Bullock
18240,Andrew Paxton,Ryan Reynolds
18240,Grace Paxton,Mary Steenburgen
18240,Joe Paxton,Craig T. Nelson
18240,Grandma Annie,Betty White
18240,Mr. Gilbertson,Denis O'Hare
18240,Gertrude,Malin Åkerman
18240,Ramone,Oscar Nunez
18240,Bob Spaulding,Aasif Mandvi
18240,Chairman Bergen,Michael Nouri
10193,Woody (voice),Tom Hanks
10193,Buzz Lightyear (voice),Tim Allen
10193,Lotso (voice),Ned Beatty
10193,Jessie the Yodeling Cowgirl (voice),Joan Cusack
10193,Ken (voice),Michael Keaton
10193,Stretch the Octopus (voice),Whoopi Goldberg
10193,Purple-haired doll (voice),Bonnie Hunt
10193,Rex (voice),Wallace Shawn
10193,Hamm (voice),John Ratzenberger
10193,Mr. Potato Head (voice),Don Rickles
12155,Alice Kingsleigh,Mia Wasikowska
12155,The Mad Hatter,Johnny Depp
12155,The White Queen,Anne Hathaway
12155,The Red Queen,Helena Bonham Carter
12155,The Knave of Hearts,Crispin Glover
12155,Charles Kingsleigh,Marton Csokas
12155,Helen Kingsleigh,Lindsay Duncan
12155,Tweedledee / Tweedledum,Matt Lucas
12155,Lady Ascot,Geraldine James
12155,Lord Ascot,Tim Pigott-Smith
12444,Harry Potter,Daniel Radcliffe
12444,Hermione Granger,Emma Watson
12444,Ron Weasley,Rupert Grint
12444,Lord Voldemort,Ralph Fiennes
12444,Bellatrix Lestrange,Helena Bonham Carter
12444,Severus Snape,Alan Rickman
12444,Rufus Scrimgeour,Bill Nighy
12444,Albus Dumbledore,Michael Gambon
12444,Alastor 'Mad-Eye' Moody,Brendan Gleeson
12444,Mr. Ollivander,John Hurt
27205,Dom Cobb,Leonardo DiCaprio
27205,Arthur,Joseph Gordon-Levitt
27205,Ariadne,Ellen Page
27205,Eames,Tom Hardy
27205,Saito,Ken Watanabe
27205,Robert Fischer,Cillian Murphy
27205,Mal,Marion Cotillard
27205,Miles,Michael Caine
27205,Yusuf,Dileep Rao
27205,Browning,Tom Berenger
10192,Shrek (voice),Mike Myers
10192,Donkey (voice),Eddie Murphy
10192,Princess Fiona (voice),Cameron Diaz
10192,Puss in Boots (voice),Antonio Banderas
10192,Queen (voice),Julie Andrews
10192,Brogan (voice),Jon Hamm
10192,King (voice),John Cleese
10192,Cookie (voice),Craig Robinson
10192,Rumpelstiltskin / Priest / Krekraw Ogre (voice),Walt Dohrn
10192,Gretched (voice),Jane Lynch
24021,Isabella 'Bella' Swan,Kristen Stewart
24021,Edward Cullen,Robert Pattinson
24021,Jacob Black,Taylor Lautner
24021,Alice Cullen,Ashley Greene
24021,Carlisle Cullen,Peter Facinelli
24021,Charlie Swan,Billy Burke
24021,Esme Cullen,Elizabeth Reaser
24021,Rosalie Hale,Nikki Reed
24021,Emmett Cullen,Kellan Lutz
24021,Jasper Hale,Jackson Rathbone
10138,Tony Stark / Iron Man,Robert Downey Jr.
10138,"Virginia ""Pepper"" Potts",Gwyneth Paltrow
10138,"Lt. Col. James ""Rhodey"" Rhodes / War Machine",Don Cheadle
10138,Natalie Rushman / Natasha Romanoff / Black Widow,Scarlett Johansson
10138,Ivan Vanko / Whiplash,Mickey Rourke
10138,Justin Hammer,Sam Rockwell
10138,Director Nick Fury,Samuel L. Jackson
10138,Agent Phil Coulson,Clark Gregg
10138,Howard Stark,John Slattery
10138,Senator Stern,Garry Shandling
38757,Flynn Rider (voice),Zachary Levi
38757,Rapunzel (voice),Mandy Moore
38757,Mother Gothel (voice),Donna Murphy
38757,Stabbington Brother (voice),Ron Perlman
38757,Captain of the Guard (voice),M.C. Gainey
38757,Big Nose Thug (voice),Jeffrey Tambor
38757,Hook Hand Thug (voice),Brad Garrett
38757,Short Thug (voice),Paul F. Tompkins
38757,Vlad (voice),Richard Kiel
38757,Young Rapunzel / Little Girl (voice),Delaney Rose Stein
20352,Gru (voice),Steve Carell
20352,Vector (voice),Jason Segel
20352,Dr. Nefario (voice),Russell Brand
20352,Gru's Mother (voice),Julie Andrews
20352,Mr. Perkins (voice),Will Arnett
20352,Miss Hattie (voice),Kristen Wiig
20352,Margo (voice),Miranda Cosgrove
20352,Edith (voice),Dana Gaier
20352,Agnes (voice),Elsie Kate Fisher
20352,Tim the Minion / Bob the Minion / Mark the Minion / Phil the Minion / Stuart the Minion (voice),Pierre Coffin
10191,Hiccup,Jay Baruchel
10191,Stoick,Gerard Butler
10191,Gobber,Craig Ferguson
10191,Astrid,America Ferrera
10191,Snotlout,Jonah Hill
10191,Fishlegs,Christopher Mintz-Plasse
10191,Tuffnut,T.J. Miller
10191,Ruffnut,Kristen Wiig
10191,Ack,Robin Atkin Downes
10191,Starkard,Philip McGrade
10140,Edmund Prevensie,Skandar Keynes
10140,Lucy Pevensie,Georgie Henley
10140,Reepicheep (Voice),Simon Pegg
10140,Lord Drinian,Gary Sweet
10140,Rhince,Arthur Angel
10140,The White Witch,Tilda Swinton
10140,Rynelf,Tony Nixon
10140,Tavros the Minotaur,Shane Rangi
10140,Auctioneer,Colin Moody
10140,Caspian,Ben Barnes
45269,King George VI,Colin Firth
45269,Lionel Logue,Geoffrey Rush
45269,Queen Elizabeth,Helena Bonham Carter
45269,King Edward VIII,Guy Pearce
45269,Winston Churchill,Timothy Spall
45269,King George V,Michael Gambon
45269,Myrtle Logue,Jennifer Ehle
45269,Archbishop Cosmo Lang,Derek Jacobi
20526,Sam Flynn,Garrett Hedlund
20526,Kevin Flynn / Clu,Jeff Bridges
20526,Quorra,Olivia Wilde
20526,Alan Bradley / Tron,Bruce Boxleitner
20526,Siren,Yaya DaCosta
20526,Siren,Serinda Swan
20526,Gem,Beau Garrett
20526,Siren,Elizabeth Mathis
20526,Jarvis,James Frain
20526,Young Mrs. Flynn,Amy Esterle
38575,Dre Parker,Jaden Smith
38575,Mr. Han,Jackie Chan
38575,Sherry Parker,Taraji P. Henson
38575,Master Li,Yu Rong-Guang
38575,History Teacher,Tess Liu
38575,Bao,Xu Ming
38575,,Wang Ji
38575,Meiying,Wenwen Han
38575,Meiying's Dad,Zhensu Wu
9543,Prince Dastan,Jake Gyllenhaal
9543,Tamina,Gemma Arterton
9543,Nizam,Ben Kingsley
9543,Sheik Amar,Alfred Molina
9543,Seso,Steve Toussaint
9543,Garsiv,Toby Kebbell
9543,Tus,Richard Coyle
9543,King Sharaman,Ronald Pickup
9543,Bis,Reece Ritchie
9543,Hassansin Leader,Gísli Örn Garðarsson
9543,Hassansin Porcupine,Claudio Pacifico
44214,Nina Sayers,Natalie Portman
44214,Lily,Mila Kunis
44214,Thomas Leroy,Vincent Cassel
44214,Erica Sayers,Barbara Hershey
44214,Beth MacIntyre,Winona Ryder
44214,David Moreau,Benjamin Millepied
44214,Veronica,Ksenia Solo
44214,Galina,Kristina Anapau
44214,Madeline,Janet Montgomery
44214,Andrew,Sebastian Stan
38055,Megamind (voice),Will Ferrell
38055,Metro Man (voice),Brad Pitt
38055,Roxanne Ritchi (voice),Tina Fey
38055,Titan (voice),Jonah Hill
38055,Minion,David Cross
38055,Bernard,Ben Stiller
38055,Megaminds's Father,Justin Theroux
38055,Megamind's Mother (voice),Jessica Schulte
38055,Lord Scott / Prison Guard (voice),Tom McGrath
38055,Lady Scott (voice),Emily Nordwind
10196,Aang,Noah Ringer
10196,Katara,Nicola Peltz
10196,Sokka,Jackson Rathbone
10196,Zuko,Dev Patel
10196,Uncle Iroh,Shaun Toub
10196,Commander Zhao,Aasif Mandvi
10196,Appa / Momo,Dee Bradley Baker
10196,Avatar Roku,Ben Cooke
10196,Gran Gran,Katharine Houghton
10196,Fire Lord Ozai,Cliff Curtis
20662,Robin Longstride,Russell Crowe
20662,Marion Loxley,Cate Blanchett
20662,Sir Walter Loxley,Max von Sydow
20662,William Marshal,William Hurt
20662,Godfrey,Mark Strong
20662,Prince John,Oscar Isaac
20662,King Richard the Lionheart,Danny Huston
20662,Eleanor of Aquitaine,Eileen Atkins
20662,Friar Tuck,Mark Addy
20662,Sheriff of Nottingham,Matthew Macfadyen
39451,Jack Byrnes,Robert De Niro
39451,Greg Focker,Ben Stiller
39451,Kevin Rawley,Owen Wilson
39451,Bernie Focker,Dustin Hoffman
39451,Rozalin Focker,Barbra Streisand
39451,Pam Byrnes-Focker,Teri Polo
39451,Dina Byrnes,Blythe Danner
39451,Andi Garcia,Jessica Alba
39451,Randy Weir,Harvey Keitel
39451,Prudence,Laura Dern
12445,Harry Potter,Daniel Radcliffe
12445,Ron Weasley,Rupert Grint
12445,Hermione Granger,Emma Watson
12445,Severus Snape,Alan Rickman
