,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,character0,character1,character2
847,False,/sSSJcXro4ty9J0SYQaLIS87Ts7Q.jpg,"[28, 878, 12]",1726,en,Iron Man,"Tony Stark. Genius, billionaire, playboy, philanthropist. Son of legendary inventor and weapons contractor Howard Stark. When Tony Stark is assigned to give a weapons presentation to an Iraqi unit led by Lt. Col. James Rhodes, he's given a ride on enemy lines. That ride ends badly when Stark's Humvee that he's riding in is attacked by enemy combatants. He survives - barely - with a chest full of shrapnel and a car battery attached to his heart. In order to survive he comes up with a way to miniaturize the battery and figures out that the battery can power something else. Thus Iron Man is born. He uses the primitive device to escape from the cave in Iraq. Once back home, he then begins work on perfecting the Iron Man suit. But the man who was put in charge of Stark Industries has plans of his own to take over Tony's technology for other matters.",5.946175,/s2IG9qXfhJYxIttKyroYFBsHwzQ.jpg,2008-04-30,Iron Man,False,7.25,5959,Tony Stark / Iron Man,"Lt. Col. James ""Rhodey"" Rhodes / War Machine",Obadiah Stane / Iron Monger
848,False,/2nFyTvssbtJMLC6eyYwwZ88gALD.jpg,"[16, 10751]",10681,en,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",4.910947,/9cJETuLMc6R0bTWRA5i7ctY9bxk.jpg,2008-06-22,WALL·E,False,7.63,4024,WALL·E / M-O (voice),EVE (voice),Captain (voice)
849,False,/eiET76GO3xECOic1rL8VcTLuy3L.jpg,"[12, 10751, 14]",2454,en,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",3.196835,/mEHd5n927ifJEODgbtC09Faqwcg.jpg,2008-05-15,The Chronicles of Narnia: Prince Caspian,False,6.09,824,Prince Caspian,Peter Pevensie,Susan Pevensie
850,False,/hclFyTsKRBnP5pl4IjsxHduQXMj.jpg,"[35, 18, 10749]",4564,en,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,2.664178,/dG0hCVh0ScJtbn6NF7ZAA7JDCQe.jpg,2008-05-12,Sex and the City,False,6.15,282,Carrie Bradshaw,Samantha Jones,Miranda Hobbes
851,False,/caB8JFUigSHdGsdxOxaK4vZtOiN.jpg,"[12, 14, 28, 53]",1735,en,The Mummy: Tomb of the Dragon Emperor,"The third installment in the Mummy franchise takes archaeologist Rick O'Connell to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his family -- including his wife and son -- to quash the so-called Dragon Emperor and his abuse of supernatural power.",3.531531,/53hrZvxiV3HgG6pdhuMeErIc7Hg.jpg,2008-07-01,The Mummy: Tomb of the Dragon Emperor,False,5.08,775,Richard O'Connell,Emperor Han,Jonathan Carnahan
852,False,/gxHXZFCYguoTgYq6VYahZ6kaFgN.jpg,"[12, 14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she starts school and meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.",3.665638,/nlvPMLCdum7bkHKmDSMnNLGztmW.jpg,2008-11-20,Twilight,False,5.73,1889,Isabella 'Bella' Swan,Edward Cullen,Charlie Swan
853,False,/aIv7WnkxMWsswEpaeRuNbC32D9d.jpg,"[18, 10749]",12405,en,Slumdog Millionaire,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",4.070845,/ojgf8iJpS4VX6jJfWGLpuEx0wm.jpg,2008-05-12,Slumdog Millionaire,False,7.49,1459,Jamal Malik,Latika,Prem Kumar
854,False,/u4izHlsHk8jwalt5m7E2uzP8q9E.jpg,"[14, 18, 53, 9648, 10749]",4922,en,The Curious Case of Benjamin Button,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",3.280962,/4O4INOPtWTfHq3dd5vYTPV0TCwa.jpg,2008-11-24,The Curious Case of Benjamin Button,False,7.16,1773,Daisy,Benjamin Button,Elizabeth Abbott
855,False,/lwI40taKaCKHK9mUeSBP2tQz8dS.jpg,"[16, 10751, 12, 35]",13053,en,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks the whole thing is real. When the super dog is accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt springs into action to find his way home. Together with hilarious new sidekick Rhino, Bolt's #1 fan, and a street-smart cat named Mittens, Bolt sets off on an amazing journey where he discovers he doesn't need super powers to be a hero.",4.444709,/oku2MYuDYI9KrR9BApH5zJg3Bgb.jpg,2008-11-20,Bolt,False,6.28,1065,Bolt (voice),Penny (voice),Mittens (voice)
856,False,/jft2L1Jhe9xhKhB5uYBzYIjGXkw.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"One day, Horton the elephant hears a cry from help coming from a speck of dust. Even though he can't see anyone on the speck, he decides to help it. As it turns out, the speck of dust is home to the Whos, who live in their city of Whoville. Horton agrees to help protect the Whos and their home",2.904742,/cYc2MbsXsDbMcf3tZDSiuNLn7kn.jpg,2008-03-03,Horton Hears a Who!,False,6.24,528,Horton,The Mayor of Whoville (voice),Kangaroo (voice)
857,False,/f2fFY79HLf8FadJwoxHxuHN7Bzn.jpg,[18],13223,en,Gran Torino,"Walt Kowalski, an iron-willed and inflexible Korean War veteran living in a changing world, is forced by his immigrant neighbors to confront his long-held prejudices.",3.483481,/yeBc5vpEiqIAZrbVQnl833GlBEi.jpg,2008-12-11,Gran Torino,False,7.59,1694,Walt Kowalski,Father Janovich,Tao Vang Lor
858,False,/x449jyGofRwbnkYgUnS9VLdPkmu.jpg,"[12, 28, 18, 14]",7840,en,"10,000 BC",A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,4.838044,/rnGR3EHkL4ryhQd50XBrtRrV8nq.jpg,2008-02-22,"10,000 BC",False,5.17,552,D'Leh,Evolet,Tic-Tic
859,False,/2mbQF4SfdbpqF8LmIxDfJ9RDqQQ.jpg,"[28, 53, 80]",8909,en,Wanted,"Doormat Wesley Gibson discovers that his recently murdered father – who Wesley never knew – belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",3.951084,/mUrkppyahzk6koYFekxeu0tmcPd.jpg,2008-06-12,Wanted,False,6.33,1581,Fox,Wesley Gibson,Sloan
860,False,/5XPPB44RQGfkBrbJxmtdndKz05n.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",6.560253,/tcqb9NHdw9SWs2a88KCDD4V8sVR.jpg,2009-12-10,Avatar,False,7.11,8131,Jake Sully,Neytiri,Dr. Grace Augustine
861,False,/mjBjhotXUWc0EFZ5sswu7cu12Sp.jpg,"[12, 14, 10751]",767,en,Harry Potter and the Half-Blood Prince,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past...",4.420492,/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,2009-07-07,Harry Potter and the Half-Blood Prince,False,7.23,3006,Harry Potter,Ron Weasley,Hermione Granger
862,False,/1lXhppR9qqF5xezLhzh10Qw0gz.jpg,"[16, 35, 10751, 12]",8355,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for moody mammoth Manny, motor mouthed sloth Sid and crafty saber-toothed tiger Diego in this third installment of the beloved computer-animated children's franchise. Life heats up for our heroes when they meet some new and none-too-friendly neighbors: the mighty dinosaurs.",4.627452,/crAf8b9gFpcdvY7majL8xWzTbem.jpg,2009-06-29,Ice Age: Dawn of the Dinosaurs,False,6.43,1314,Manny (voice),,Sid (voice)
863,False,/tg7UGXaUROpzY5ppPh7dnvy4l7P.jpg,"[878, 28, 12]",8373,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",1.758104,/kVISXAXDYhjQCfu50QZeCCzzbPv.jpg,2009-06-19,Transformers: Revenge of the Fallen,False,5.99,2140,Sam Witwicky,Mikaela Banes,Captain Lennox
864,False,/ywxrdkfbr8Dg3SBW2gi4kC59qOb.jpg,"[28, 12, 878]",14161,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",5.248534,/5tIW9nTuxxy8iXSvsKJqFDVZpyg.jpg,2009-10-10,2012,False,5.61,3421,Jackson Curtis,Kate Curtis,Adrian Helmsley
865,False,/qMjbMPkSCc1K19zuXNM2BgIsIRz.jpg,"[16, 35, 10751, 12]",14160,en,Up,"After a lifetime of dreaming of traveling the world, 78-year-old homebody Carl flies away on an unbelievable adventure with Russell, an 8-year-old Wilderness Explorer, unexpectedly in tow. Together, the unlikely pair embarks on a thrilling odyssey full of jungle beasts and rough terrain.",7.744125,/gfFqBcoFW8uczyl2ytVmVmUg82k.jpg,2009-05-13,Up,False,7.59,3877,Carl Fredricksen (voice),Charles Muntz (voice),Russell (voice)
866,False,/fOI3kFfMGBnNJJlnwYAXunpqzze.jpg,"[12, 14, 18, 10749]",18239,en,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",4.266418,/4O6OCHVrXie2Th8asDn5utvlTwC.jpg,2009-03-15,The Twilight Saga: New Moon,False,5.58,1295,Isabella 'Bella' Swan,Edward Cullen,Jacob Black
867,False,/8oOjtbJMPLVAIsQdxcgQ46Pkmhz.jpg,"[12, 18, 28, 35, 53, 80, 9648]",10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,5.014691,/22ngurXbLqab7Sko6aTSdwOCe5W.jpg,2009-01-07,Sherlock Holmes,False,6.91,3966,Sherlock Holmes,Dr. John Watson,Irene Adler
868,False,/39LohvXfll5dGCQIV9B9VJ16ImE.jpg,[35],18785,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",5.132116,/eshEkiG7NmU4ekA8CtpIdYiYufZ.jpg,2009-06-05,The Hangover,False,7.1,3933,Phil Wenneck,Stu Price,Alan Garner
869,False,/fltrFAIcNp8Ut41DpAHQRVdmn7I.jpg,"[35, 10751, 16, 14, 10402]",23398,en,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",3.28245,/1vfj6gsWDXYmIgjA9FphmvRKnJj.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.34,387,Toby,Ian,Dave
870,False,/2ilkOrmTcJdYonmMJh1NFGUSw3R.jpg,"[12, 14, 28, 35, 10751]",18360,en,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",4.308987,/qbU6AxmO69bBwu6Tw8HtcRoltAA.jpg,2009-05-20,Night at the Museum: Battle of the Smithsonian,False,5.9,1025,Larry Daley,Amelia Earhart,Jedediah Smith
871,False,/1XOSh6BFZbQ0xN75m4avqgzClyG.jpg,"[878, 28, 12]",13475,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",4.697341,/xPihqTMhCh6b8DHYzE61jrIiNMS.jpg,2009-05-06,Star Trek,False,7.3,3293,Kirk,Spock,Spock Prime
872,False,/a5zAJBPShxIQmkUsXMPsHhORQXO.jpg,"[16, 10751, 12, 878]",15512,en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",3.159471,/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg,2009-03-19,Monsters vs Aliens,False,5.95,886,B.O.B. (voice),Susan Murphy / Ginormica (voice),Dr. Cockroach Ph.D. (voice)
873,False,/nQtWfidhGPJwncmL3hrNDDEJUAr.jpg,"[18, 28, 53, 878]",534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",5.094005,/hxDfhavtxA2Ayx7O9BsQMcZRdG0.jpg,2009-05-20,Terminator Salvation,False,5.8,1598,John Connor,Marcus Wright,Kyle Reese
874,False,/1R2ihQztuRTIqN3pFBR1yrBMd7w.jpg,"[28, 80, 18, 53]",13804,en,Fast & Furious,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",1.421859,/ft8IqAGFs3V7i87z0t0EVRUjK1p.jpg,2009-04-02,Fast & Furious,False,6.42,1606,Dominic Toretto,Brian O'Conner,Mia
875,False,/wjrTJhDQEqmmaEfbM2Qo8ibzvSS.jpg,"[53, 9648]",13448,en,Angels & Demons,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",4.582307,/grN4lETrHNejatQZFP2F2DAWMU4.jpg,2009-05-13,Angels & Demons,False,6.29,1180,Robert Langdon,Carlo Ventresca,Vittoria Vetra
876,False,/mEuDxpLNBCarVgXRqDznHT7bdS8.jpg,"[12, 28, 53, 878]",2080,en,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",1.301791,/kqO36IYvWbRKMPiUeiVZUFH06Rc.jpg,2009-04-28,X-Men Origins: Wolverine,False,6.19,2693,Logan / Wolverine,Victor Creed / Sabretooth,Stryker
877,False,/vmGltnhcNGJAiVyNKllB0Ndcka1.jpg,"[16, 18]",17979,en,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",4.093007,/m1cZT78mldTUyVMyedWLx7saRrL.jpg,2009-11-04,A Christmas Carol,False,6.52,520,"Tiny Tim, Bob Cratchit, Marley","Ebenezer Scrooge, Ghost of Christmas Past, Ghost of Christmas Present, Ghost of Christmas Yet To Come",Funerary Undertaker / Topper
